country_sk,metric,year_nk,value
Canada,Internet Users,2018,32896.3
USA,Internet Users,2018,273091.9
Andorra,Internet Users,2018,75.8
Austria,Internet Users,2018,7339.7
Belgium,Internet Users,2018,9535
Cyprus,Internet Users,2018,948.5
Denmark,Internet Users,2018,5333.5
Finland,Internet Users,2018,4653.1
France,Internet Users,2018,50206.7
Germany,Internet Users,2018,68711.9
Gibraltar,Internet Users,2018,32.3
Greece,Internet Users,2018,7419.5
Iceland,Internet Users,2018,312.3
Ireland,Internet Users,2018,3812.4
Italy,Internet Users,2018,42790.1
Liechtenstein,Internet Users,2018,38
Luxembourg,Internet Users,2018,554.7
Malta,Internet Users,2018,341
Monaco,Internet Users,2018,37.7
Netherlands,Internet Users,2018,15100.5
Norway,Internet Users,2018,4820.8
Portugal,Internet Users,2018,7365.7
Spain,Internet Users,2018,38362.7
Sweden,Internet Users,2018,8954.4
Switzerland,Internet Users,2018,7347.5
Turkey,Internet Users,2018,52805.1
United Kingdom,Internet Users,2018,56523.6
Afghanistan,Internet Users,2019,5565.1
American Samoa,Internet Users,2019,21.4
Armenia,Internet Users,2019,1960.5
Azerbaijan,Internet Users,2019,7553.2
Bangladesh,Internet Users,2019,42852.8
Bhutan,Internet Users,2019,377.1
Brunei Darussalam,Internet Users,2019,380.6
Cambodia,Internet Users,2019,6566.6
China,Internet Users,2019,812954.8
Fiji,Internet Users,2019,462
French Polynesia,Internet Users,2019,202.5
Guam,Internet Users,2019,130.1
"Hong Kong, China",Internet Users,2019,6632.9
India,Internet Users,2019,487017.7
Indonesia,Internet Users,2019,117653.7
Japan,Internet Users,2019,112168.9
Kazakhstan,Internet Users,2019,13411.8
Kiribati,Internet Users,2019,21.6
Kyrgyzstan,Internet Users,2019,2618.2
Laos,Internet Users,2019,2121.4
"Macau, China",Internet Users,2019,522.9
Malaysia,Internet Users,2019,25204.1
Maldives,Internet Users,2019,344.7
Mongolia,Internet Users,2019,1454
Myanmar,Internet Users,2019,15472.2
Nauru,Internet Users,2019,7.4
Nepal,Internet Users,2019,7458.6
New Caledonia,Internet Users,2019,225.5
North Korea,Internet Users,2019,2459.2
Pakistan,Internet Users,2019,32258.9
Papua New Guinea,Internet Users,2019,1294.9
Philippines,Internet Users,2019,65118.5
Samoa,Internet Users,2019,71.1
Singapore,Internet Users,2019,4892.5
Solomon Islands,Internet Users,2019,101
South Korea,Internet Users,2019,47841.5
Sri Lanka,Internet Users,2019,8308.1
Taiwan,Internet Users,2019,20056.1
Tajikistan,Internet Users,2019,2346.3
Thailand,Internet Users,2019,43977.5
Tonga,Internet Users,2019,45.6
Turkmenistan,Internet Users,2019,1508.1
Tuvalu,Internet Users,2019,6.7
Uzbekistan,Internet Users,2019,17423.3
Vanuatu,Internet Users,2019,86.6
Vietnam,Internet Users,2019,60725.7
Australia,Internet Users,2019,21316.7
New Zealand,Internet Users,2019,4311.7
Albania,Internet Users,2019,1889.1
Belarus,Internet Users,2019,7347.7
Bosnia and Herzegovina,Internet Users,2019,2324.9
Bulgaria,Internet Users,2019,4535
Croatia,Internet Users,2019,3077.1
Czech Republic,Internet Users,2019,8153.5
Estonia,Internet Users,2019,1122.8
Georgia,Internet Users,2019,2390.7
Hungary,Internet Users,2019,7477.9
Kosovo,Internet Users,2019,1638.1
Latvia,Internet Users,2019,1562.3
Lithuania,Internet Users,2019,2159.1
Moldova,Internet Users,2019,3105.2
Montenegro,Internet Users,2019,434.3
North Macedonia,Internet Users,2019,1600.6
Poland,Internet Users,2019,30843.8
Romania,Internet Users,2019,13563.7
Russia,Internet Users,2019,112012.3
Serbia,Internet Users,2019,5140.4
Slovakia,Internet Users,2019,4274.3
Slovenia,Internet Users,2019,1644.4
Ukraine,Internet Users,2019,26394.2
Anguilla,Internet Users,2019,13
Antigua and Barbuda,Internet Users,2019,72.4
Argentina,Internet Users,2019,32546
Aruba,Internet Users,2019,98.3
Bahamas,Internet Users,2019,320.4
Barbados,Internet Users,2019,232.9
Belize,Internet Users,2019,193.2
Bermuda,Internet Users,2019,61.7
Bolivia,Internet Users,2019,4995.1
Brazil,Internet Users,2019,143485.6
British Virgin Islands,Internet Users,2019,24.7
Cayman Islands,Internet Users,2019,55.3
Chile,Internet Users,2019,15329.6
Colombia,Internet Users,2019,30261.9
Costa Rica,Internet Users,2019,3812.5
Cuba,Internet Users,2019,6645.1
Curacao,Internet Users,2019,114.2
Dominica,Internet Users,2019,54.1
Dominican Republic,Internet Users,2019,7537.7
Ecuador,Internet Users,2019,10196.1
El Salvador,Internet Users,2019,2467.1
French Guiana,Internet Users,2019,165.8
Grenada,Internet Users,2019,68
Guadeloupe,Internet Users,2019,236.3
Guatemala,Internet Users,2019,7400.7
Guyana,Internet Users,2019,322.6
Haiti,Internet Users,2019,3650
Honduras,Internet Users,2019,3516.5
Jamaica,Internet Users,2019,1695.1
Martinique,Internet Users,2019,274.8
Mexico,Internet Users,2019,80520.7
Nicaragua,Internet Users,2019,2105.6
Panama,Internet Users,2019,2454.4
Paraguay,Internet Users,2019,4348.7
Peru,Internet Users,2019,17817.8
Puerto Rico,Internet Users,2019,2011.9
St Kitts and Nevis,Internet Users,2019,44.8
St Lucia,Internet Users,2019,100.6
St Vincent and the Grenadines,Internet Users,2019,67.9
Suriname,Internet Users,2019,300.3
Trinidad and Tobago,Internet Users,2019,1069.3
Uruguay,Internet Users,2019,2479.6
US Virgin Islands,Internet Users,2019,69.7
Venezuela,Internet Users,2019,18445.3
Algeria,Internet Users,2019,20168.2
Angola,Internet Users,2019,5433.7
Bahrain,Internet Users,2019,1377.8
Benin,Internet Users,2019,2036.5
Botswana,Internet Users,2019,1007.3
Burkina Faso,Internet Users,2019,3821.1
Burundi,Internet Users,2019,983.1
Cabo Verde,Internet Users,2019,319.9
Cameroon,Internet Users,2019,6714.7
Central African Republic,Internet Users,2019,279.1
Chad,Internet Users,2019,1342.6
Comoros,Internet Users,2019,95.6
"Congo, Democratic Republic",Internet Users,2019,9504.6
Congo-Brazzaville,Internet Users,2019,610.6
Côte d'Ivoire,Internet Users,2019,7900.5
Djibouti,Internet Users,2019,550.2
Egypt,Internet Users,2019,48779
Equatorial Guinea,Internet Users,2019,395.4
Eritrea,Internet Users,2019,63.2
Eswatini,Internet Users,2019,385.2
Ethiopia,Internet Users,2019,24565.7
Gabon,Internet Users,2019,1078.6
Gambia,Internet Users,2019,527.1
Ghana,Internet Users,2019,12115.7
Guinea,Internet Users,2019,2727.6
Guinea-Bissau,Internet Users,2019,102.2
Iran,Internet Users,2019,55134.3
Iraq,Internet Users,2019,26332.5
Israel,Internet Users,2019,7064.2
Jordan,Internet Users,2019,6446.2
Kenya,Internet Users,2019,10278
Kuwait,Internet Users,2019,4082.5
Lebanon,Internet Users,2019,5182.5
Lesotho,Internet Users,2019,708.3
Liberia,Internet Users,2019,522.8
Libya,Internet Users,2019,1793.1
Madagascar,Internet Users,2019,2174
Malawi,Internet Users,2019,3165.5
Mali,Internet Users,2019,3031.1
Mauritania,Internet Users,2019,1082.6
Mauritius,Internet Users,2019,771.2
Morocco,Internet Users,2019,24618.6
Mozambique,Internet Users,2019,7150.7
Namibia,Internet Users,2019,972.9
Niger,Internet Users,2019,1240.8
Nigeria,Internet Users,2019,87627.3
Oman,Internet Users,2019,3886.9
Qatar,Internet Users,2019,2652.8
Réunion,Internet Users,2019,601.6
Rwanda,Internet Users,2019,3148.7
Sao Tomé e Príncipe,Internet Users,2019,69.6
Saudi Arabia,Internet Users,2019,29647.4
Senegal,Internet Users,2019,5139.5
Seychelles,Internet Users,2019,59
Sierra Leone,Internet Users,2019,1398
Somalia,Internet Users,2019,408.9
South Africa,Internet Users,2019,33461.6
South Sudan,Internet Users,2019,1163.7
Sudan,Internet Users,2019,14239.6
Syria,Internet Users,2019,-
Tanzania,Internet Users,2019,11288.2
Togo,Internet Users,2019,1261.7
Tunisia,Internet Users,2019,7107
Uganda,Internet Users,2019,11456.2
United Arab Emirates,Internet Users,2019,8974.2
Yemen,Internet Users,2019,8664
Zambia,Internet Users,2019,5350.1
Zimbabwe,Internet Users,2019,4366.2
Canada,Internet Users,2019,33698.7
USA,Internet Users,2019,279083.7
Andorra,Internet Users,2019,76.1
Austria,Internet Users,2019,7391.9
Belgium,Internet Users,2019,9775.7
Cyprus,Internet Users,2019,975.2
Denmark,Internet Users,2019,5393.7
Finland,Internet Users,2019,4704.6
France,Internet Users,2019,51171.9
Germany,Internet Users,2019,69708.1
Gibraltar,Internet Users,2019,32.5
Greece,Internet Users,2019,7762.3
Iceland,Internet Users,2019,315.5
Ireland,Internet Users,2019,3960.7
Italy,Internet Users,2019,44276.9
Liechtenstein,Internet Users,2019,38.2
Luxembourg,Internet Users,2019,567.9
Malta,Internet Users,2019,359.2
Monaco,Internet Users,2019,38.1
Netherlands,Internet Users,2019,15314.3
Norway,Internet Users,2019,4932.7
Portugal,Internet Users,2019,7418.7
Spain,Internet Users,2019,40705.1
Sweden,Internet Users,2019,9095.6
Switzerland,Internet Users,2019,7551
Turkey,Internet Users,2019,55866.4
United Kingdom,Internet Users,2019,58065.4
Afghanistan,Internet Users,2020,6822.3
American Samoa,Internet Users,2020,23.6
Armenia,Internet Users,2020,2046
Azerbaijan,Internet Users,2020,7834.1
Bangladesh,Internet Users,2020,49265.7
Bhutan,Internet Users,2020,408.4
Brunei Darussalam,Internet Users,2020,388.2
Cambodia,Internet Users,2020,7281.1
China,Internet Users,2020,865835.6
Fiji,Internet Users,2020,495.3
French Polynesia,Internet Users,2020,209.7
Guam,Internet Users,2020,134.1
"Hong Kong, China",Internet Users,2020,6697.5
India,Internet Users,2020,544666.6
Indonesia,Internet Users,2020,129203.8
Japan,Internet Users,2020,113205.4
Kazakhstan,Internet Users,2020,13927.9
Kiribati,Internet Users,2020,25.7
Kyrgyzstan,Internet Users,2020,2908.3
Laos,Internet Users,2020,2417.8
"Macau, China",Internet Users,2020,540.2
Malaysia,Internet Users,2020,25927.4
Maldives,Internet Users,2020,367
Mongolia,Internet Users,2020,1596.5
Myanmar,Internet Users,2020,17581.5
Nauru,Internet Users,2020,7.8
Nepal,Internet Users,2020,8652.6
New Caledonia,Internet Users,2020,232.5
North Korea,Internet Users,2020,2822.7
Pakistan,Internet Users,2020,39371.4
Papua New Guinea,Internet Users,2020,1581.9
Philippines,Internet Users,2020,69341.6
Samoa,Internet Users,2020,78.6
Singapore,Internet Users,2020,4948
Solomon Islands,Internet Users,2020,123.6
South Korea,Internet Users,2020,48297.3
Sri Lanka,Internet Users,2020,9162.6
Taiwan,Internet Users,2020,20407.2
Tajikistan,Internet Users,2020,2729.8
Thailand,Internet Users,2020,46221
Tonga,Internet Users,2020,49.9
Turkmenistan,Internet Users,2020,1748.7
Tuvalu,Internet Users,2020,7.2
Uzbekistan,Internet Users,2020,18785.5
Vanuatu,Internet Users,2020,99.5
Vietnam,Internet Users,2020,64017.4
Australia,Internet Users,2020,21935.7
New Zealand,Internet Users,2020,4446.4
Albania,Internet Users,2020,1969.1
Belarus,Internet Users,2020,7530.7
Bosnia and Herzegovina,Internet Users,2020,2418.7
Bulgaria,Internet Users,2020,4710.1
Croatia,Internet Users,2020,3153.1
Czech Republic,Internet Users,2020,8402.7
Estonia,Internet Users,2020,1142.3
Georgia,Internet Users,2020,2499.8
Hungary,Internet Users,2020,7676.9
Kosovo,Internet Users,2020,1664.9
Latvia,Internet Users,2020,1583.9
Lithuania,Internet Users,2020,2215.2
Moldova,Internet Users,2020,3182.5
Montenegro,Internet Users,2020,450.4
North Macedonia,Internet Users,2020,1643.6
Poland,Internet Users,2020,31470.9
Romania,Internet Users,2020,13993.5
Russia,Internet Users,2020,115018.7
Serbia,Internet Users,2020,5272.5
Slovakia,Internet Users,2020,4378.7
Slovenia,Internet Users,2020,1696.4
Ukraine,Internet Users,2020,27610.6
Anguilla,Internet Users,2020,13.3
Antigua and Barbuda,Internet Users,2020,75
Argentina,Internet Users,2020,33822.4
Aruba,Internet Users,2020,98.8
Bahamas,Internet Users,2020,328.6
Barbados,Internet Users,2020,237.8
Belize,Internet Users,2020,210.6
Bermuda,Internet Users,2020,61.6
Bolivia,Internet Users,2020,5493
Brazil,Internet Users,2020,150326.4
British Virgin Islands,Internet Users,2020,25.5
Cayman Islands,Internet Users,2020,57.1
Chile,Internet Users,2020,15814.1
Colombia,Internet Users,2020,32159.2
Costa Rica,Internet Users,2020,3954.6
Cuba,Internet Users,2020,7019.9
Curacao,Internet Users,2020,119
Dominica,Internet Users,2020,56.1
Dominican Republic,Internet Users,2020,7860.9
Ecuador,Internet Users,2020,10856.2
El Salvador,Internet Users,2020,2723.8
French Guiana,Internet Users,2020,178.8
Grenada,Internet Users,2020,71.7
Guadeloupe,Internet Users,2020,248.8
Guatemala,Internet Users,2020,8159.9
Guyana,Internet Users,2020,353.5
Haiti,Internet Users,2020,4116.6
Honduras,Internet Users,2020,3942.7
Jamaica,Internet Users,2020,1797.2
Martinique,Internet Users,2020,283.1
Mexico,Internet Users,2020,84760.2
Nicaragua,Internet Users,2020,2379.2
Panama,Internet Users,2020,2628.6
Paraguay,Internet Users,2020,4602.8
Peru,Internet Users,2020,19135
Puerto Rico,Internet Users,2020,2048.3
St Kitts and Nevis,Internet Users,2020,46
St Lucia,Internet Users,2020,107.4
St Vincent and the Grenadines,Internet Users,2020,71.5
Suriname,Internet Users,2020,323.2
Trinidad and Tobago,Internet Users,2020,1101.2
Uruguay,Internet Users,2020,2569.2
US Virgin Islands,Internet Users,2020,72.5
Venezuela,Internet Users,2020,19195.4
Algeria,Internet Users,2020,22070.6
Angola,Internet Users,2020,6592.8
Bahrain,Internet Users,2020,1376.8
Benin,Internet Users,2020,2459.2
Botswana,Internet Users,2020,1113.8
Burkina Faso,Internet Users,2020,4577.6
Burundi,Internet Users,2020,1260.7
Cabo Verde,Internet Users,2020,340.8
Cameroon,Internet Users,2020,7796.9
Central African Republic,Internet Users,2020,358.3
Chad,Internet Users,2020,1718.2
Comoros,Internet Users,2020,119.8
"Congo, Democratic Republic",Internet Users,2020,12004.8
Congo-Brazzaville,Internet Users,2020,766.8
Côte d'Ivoire,Internet Users,2020,9020.5
Djibouti,Internet Users,2020,589.7
Egypt,Internet Users,2020,53221
Equatorial Guinea,Internet Users,2020,458.7
Eritrea,Internet Users,2020,81.3
Eswatini,Internet Users,2020,431.5
Ethiopia,Internet Users,2020,28991.1
Gabon,Internet Users,2020,1175.4
Gambia,Internet Users,2020,621.1
Ghana,Internet Users,2020,13491.8
Guinea,Internet Users,2020,3229.4
Guinea-Bissau,Internet Users,2020,132.4
Iran,Internet Users,2020,58019.9
Iraq,Internet Users,2020,27872.2
Israel,Internet Users,2020,7335.1
Jordan,Internet Users,2020,6804.1
Kenya,Internet Users,2020,12259.1
Kuwait,Internet Users,2020,4134.5
Lebanon,Internet Users,2020,5297.9
Lesotho,Internet Users,2020,791.6
Liberia,Internet Users,2020,658.5
Libya,Internet Users,2020,2070.4
Madagascar,Internet Users,2020,2780.7
Malawi,Internet Users,2020,3831.7
Mali,Internet Users,2020,3704.5
Mauritania,Internet Users,2020,1269.2
Mauritius,Internet Users,2020,813
Morocco,Internet Users,2020,25868.5
Mozambique,Internet Users,2020,8392.4
Namibia,Internet Users,2020,1083
Niger,Internet Users,2020,1626.6
Nigeria,Internet Users,2020,96714.5
Oman,Internet Users,2020,3937.2
Qatar,Internet Users,2020,2685.3
Réunion,Internet Users,2020,629.6
Rwanda,Internet Users,2020,3668.8
Sao Tomé e Príncipe,Internet Users,2020,78.8
Saudi Arabia,Internet Users,2020,28842.7
Senegal,Internet Users,2020,5876.1
Seychelles,Internet Users,2020,62.3
Sierra Leone,Internet Users,2020,1674.3
Somalia,Internet Users,2020,533.6
South Africa,Internet Users,2020,35729.7
South Sudan,Internet Users,2020,1445.8
Sudan,Internet Users,2020,16147.3
Syria,Internet Users,2020,-
Tanzania,Internet Users,2020,13494.9
Togo,Internet Users,2020,1536.8
Tunisia,Internet Users,2020,7552.8
Uganda,Internet Users,2020,13405.1
United Arab Emirates,Internet Users,2020,8800.7
Yemen,Internet Users,2020,9933.3
Zambia,Internet Users,2020,6152.9
Zimbabwe,Internet Users,2020,4978.5
Canada,Internet Users,2020,34362.9
USA,Internet Users,2020,284425.8
Andorra,Internet Users,2020,76.4
Austria,Internet Users,2020,7553.3
Belgium,Internet Users,2020,9968.6
Cyprus,Internet Users,2020,1002.1
Denmark,Internet Users,2020,5421.6
Finland,Internet Users,2020,4789.4
France,Internet Users,2020,52508.4
Germany,Internet Users,2020,70944.7
Gibraltar,Internet Users,2020,32.6
Greece,Internet Users,2020,8022.7
Iceland,Internet Users,2020,318.4
Ireland,Internet Users,2020,4091.3
Italy,Internet Users,2020,45600
Liechtenstein,Internet Users,2020,38.6
Luxembourg,Internet Users,2020,579.7
Malta,Internet Users,2020,367.2
Monaco,Internet Users,2020,38.5
Netherlands,Internet Users,2020,15582.4
Norway,Internet Users,2020,4989.6
Portugal,Internet Users,2020,7682.7
Spain,Internet Users,2020,41643.7
Sweden,Internet Users,2020,9261.8
Switzerland,Internet Users,2020,7682
Turkey,Internet Users,2020,58877
United Kingdom,Internet Users,2020,59091.2
Afghanistan,Internet Users,2021,8217.8
American Samoa,Internet Users,2021,25.8
Armenia,Internet Users,2021,2126.4
Azerbaijan,Internet Users,2021,8082.2
Bangladesh,Internet Users,2021,55965.6
Bhutan,Internet Users,2021,439.3
Brunei Darussalam,Internet Users,2021,395.2
Cambodia,Internet Users,2021,8000.8
China,Internet Users,2021,917035
Fiji,Internet Users,2021,527.6
French Polynesia,Internet Users,2021,216.6
Guam,Internet Users,2021,137.9
"Hong Kong, China",Internet Users,2021,6831.4
India,Internet Users,2021,601208.9
Indonesia,Internet Users,2021,140630.4
Japan,Internet Users,2021,114005.3
Kazakhstan,Internet Users,2021,14438.3
Kiribati,Internet Users,2021,30.2
Kyrgyzstan,Internet Users,2021,3198.3
Laos,Internet Users,2021,2726.6
"Macau, China",Internet Users,2021,557.1
Malaysia,Internet Users,2021,26661.9
Maldives,Internet Users,2021,383.8
Mongolia,Internet Users,2021,1738.6
Myanmar,Internet Users,2021,19773
Nauru,Internet Users,2021,8.1
Nepal,Internet Users,2021,9919.5
New Caledonia,Internet Users,2021,239.1
North Korea,Internet Users,2021,3189.1
Pakistan,Internet Users,2021,47210.9
Papua New Guinea,Internet Users,2021,1897.8
Philippines,Internet Users,2021,73399.9
Samoa,Internet Users,2021,86.6
Singapore,Internet Users,2021,5018.1
Solomon Islands,Internet Users,2021,148.6
South Korea,Internet Users,2021,48703.4
Sri Lanka,Internet Users,2021,10014.7
Taiwan,Internet Users,2021,20692.1
Tajikistan,Internet Users,2021,3139
Thailand,Internet Users,2021,48332.6
Tonga,Internet Users,2021,54.1
Turkmenistan,Internet Users,2021,2001.4
Tuvalu,Internet Users,2021,7.7
Uzbekistan,Internet Users,2021,20129.2
Vanuatu,Internet Users,2021,113.2
Vietnam,Internet Users,2021,67253.1
Australia,Internet Users,2021,22284.8
New Zealand,Internet Users,2021,4550.1
Albania,Internet Users,2021,2042.5
Belarus,Internet Users,2021,7665.8
Bosnia and Herzegovina,Internet Users,2021,2501.3
Bulgaria,Internet Users,2021,4880
Croatia,Internet Users,2021,3219.2
Czech Republic,Internet Users,2021,8603.3
Estonia,Internet Users,2021,1158.7
Georgia,Internet Users,2021,2613.7
Hungary,Internet Users,2021,7824.3
Kosovo,Internet Users,2021,1689.1
Latvia,Internet Users,2021,1601.8
Lithuania,Internet Users,2021,2270.8
Moldova,Internet Users,2021,3251.4
Montenegro,Internet Users,2021,465.3
North Macedonia,Internet Users,2021,1678.9
