,geography,category,data_type,unit,current_constant,year_nk,value
1057,Cambodia,Total Population,Socio-economic indicators,0,-,2021,16946.4
1058,China,Total Population,Socio-economic indicators,0,-,2021,1411778.7
1059,Fiji,Total Population,Socio-economic indicators,0,-,2021,902.9
1060,French Polynesia,Total Population,Socio-economic indicators,0,-,2021,282.5
1061,Guam,Total Population,Socio-economic indicators,0,-,2021,170.2
1062,"Hong Kong, China",Total Population,Socio-economic indicators,0,-,2021,7542.5
1063,India,Total Population,Socio-economic indicators,0,-,2021,1357824.3
1064,Indonesia,Total Population,Socio-economic indicators,0,-,2021,276361.8
1065,Japan,Total Population,Socio-economic indicators,0,-,2021,125420.2
1066,Kazakhstan,Total Population,Socio-economic indicators,0,-,2021,18879.6
1067,Kiribati,Total Population,Socio-economic indicators,0,-,2021,121.4
1068,Kyrgyzstan,Total Population,Socio-economic indicators,0,-,2021,6628.3
1069,Laos,Total Population,Socio-economic indicators,0,-,2021,7379.4
1070,"Macau, China",Total Population,Socio-economic indicators,0,-,2021,658.4
1071,Malaysia,Total Population,Socio-economic indicators,0,-,2021,32871.2
1072,Maldives,Total Population,Socio-economic indicators,0,-,2021,543.6
1073,Mongolia,Total Population,Socio-economic indicators,0,-,2021,3329.3
1074,Myanmar,Total Population,Socio-economic indicators,0,-,2021,54806.0
1075,Nauru,Total Population,Socio-economic indicators,0,-,2021,10.9
1076,Nepal,Total Population,Socio-economic indicators,0,-,2021,29674.9
1077,New Caledonia,Total Population,Socio-economic indicators,0,-,2021,288.2
1078,North Korea,Total Population,Socio-economic indicators,0,-,2021,25887.0
1079,Pakistan,Total Population,Socio-economic indicators,0,-,2021,225199.9
1080,Papua New Guinea,Total Population,Socio-economic indicators,0,-,2021,9119.0
1081,Philippines,Total Population,Socio-economic indicators,0,-,2021,111046.9
1082,Samoa,Total Population,Socio-economic indicators,0,-,2021,200.1
1083,Singapore,Total Population,Socio-economic indicators,0,-,2021,5690.4
1084,Solomon Islands,Total Population,Socio-economic indicators,0,-,2021,704.0
1085,South Korea,Total Population,Socio-economic indicators,0,-,2021,51821.7
1086,Sri Lanka,Total Population,Socio-economic indicators,0,-,2021,21497.3
1087,Taiwan,Total Population,Socio-economic indicators,0,-,2021,23561.2
1088,Tajikistan,Total Population,Socio-economic indicators,0,-,2021,9749.6
1089,Thailand,Total Population,Socio-economic indicators,0,-,2021,69950.8
1090,Tonga,Total Population,Socio-economic indicators,0,-,2021,106.8
1091,Turkmenistan,Total Population,Socio-economic indicators,0,-,2021,6117.9
1092,Tuvalu,Total Population,Socio-economic indicators,0,-,2021,11.9
1093,Uzbekistan,Total Population,Socio-economic indicators,0,-,2021,33935.8
1094,Vanuatu,Total Population,Socio-economic indicators,0,-,2021,314.5
1095,Vietnam,Total Population,Socio-economic indicators,0,-,2021,98291.1
1096,Australia,Total Population,Socio-economic indicators,0,-,2021,25739.3
1097,New Zealand,Total Population,Socio-economic indicators,0,-,2021,5108.1
1098,Albania,Total Population,Socio-economic indicators,0,-,2021,2872.9
1099,Belarus,Total Population,Socio-economic indicators,0,-,2021,9349.6
1100,Bosnia and Herzegovina,Total Population,Socio-economic indicators,0,-,2021,3465.0
1101,Bulgaria,Total Population,Socio-economic indicators,0,-,2021,6916.5
1102,Croatia,Total Population,Socio-economic indicators,0,-,2021,4040.1
1103,Czech Republic,Total Population,Socio-economic indicators,0,-,2021,10701.8
1104,Estonia,Total Population,Socio-economic indicators,0,-,2021,1330.1
1105,Georgia,Total Population,Socio-economic indicators,0,-,2021,3728.6
1106,Hungary,Total Population,Socio-economic indicators,0,-,2021,9730.0
1107,Kosovo,Total Population,Socio-economic indicators,0,-,2021,1817.2
1108,Latvia,Total Population,Socio-economic indicators,0,-,2021,1893.2
1109,Lithuania,Total Population,Socio-economic indicators,0,-,2021,2795.7
1110,Moldova,Total Population,Socio-economic indicators,0,-,2021,4024.0
1111,Montenegro,Total Population,Socio-economic indicators,0,-,2021,628.1
1112,North Macedonia,Total Population,Socio-economic indicators,0,-,2021,2069.9
1113,Poland,Total Population,Socio-economic indicators,0,-,2021,38265.0
1114,Romania,Total Population,Socio-economic indicators,0,-,2021,19254.3
1115,Russia,Total Population,Socio-economic indicators,0,-,2021,143759.4
1116,Serbia,Total Population,Socio-economic indicators,0,-,2021,6873.4
1117,Slovakia,Total Population,Socio-economic indicators,0,-,2021,5459.8
1118,Slovenia,Total Population,Socio-economic indicators,0,-,2021,2109.0
1119,Ukraine,Total Population,Socio-economic indicators,0,-,2021,41418.7
1120,Anguilla,Total Population,Socio-economic indicators,0,-,2021,15.1
1121,Antigua and Barbuda,Total Population,Socio-economic indicators,0,-,2021,98.7
1122,Argentina,Total Population,Socio-economic indicators,0,-,2021,45068.2
1123,Aruba,Total Population,Socio-economic indicators,0,-,2021,107.2
1124,Bahamas,Total Population,Socio-economic indicators,0,-,2021,396.9
1125,Barbados,Total Population,Socio-economic indicators,0,-,2021,287.7
1126,Belize,Total Population,Socio-economic indicators,0,-,2021,404.9
1127,Bermuda,Total Population,Socio-economic indicators,0,-,2021,62.1
1128,Bolivia,Total Population,Socio-economic indicators,0,-,2021,11831.2
1129,Brazil,Total Population,Socio-economic indicators,0,-,2021,212688.6
1130,British Virgin Islands,Total Population,Socio-economic indicators,0,-,2021,30.4
1131,Cayman Islands,Total Population,Socio-economic indicators,0,-,2021,66.5
1132,Chile,Total Population,Socio-economic indicators,0,-,2021,19206.7
1133,Colombia,Total Population,Socio-economic indicators,0,-,2021,51276.7
1134,Costa Rica,Total Population,Socio-economic indicators,0,-,2021,5125.8
1135,Cuba,Total Population,Socio-economic indicators,0,-,2021,11317.5
1136,Curacao,Total Population,Socio-economic indicators,0,-,2021,164.8
1137,Dominica,Total Population,Socio-economic indicators,0,-,2021,72.2
1138,Dominican Republic,Total Population,Socio-economic indicators,0,-,2021,10953.7
1139,Ecuador,Total Population,Socio-economic indicators,0,-,2021,17439.8
1140,El Salvador,Total Population,Socio-economic indicators,0,-,2021,6518.5
1141,French Guiana,Total Population,Socio-economic indicators,0,-,2021,306.5
1142,Grenada,Total Population,Socio-economic indicators,0,-,2021,113.0
1143,Guadeloupe,Total Population,Socio-economic indicators,0,-,2021,400.0
1144,Guatemala,Total Population,Socio-economic indicators,0,-,2021,17518.2
1145,Guyana,Total Population,Socio-economic indicators,0,-,2021,790.3
1146,Haiti,Total Population,Socio-economic indicators,0,-,2021,11541.7
1147,Honduras,Total Population,Socio-economic indicators,0,-,2021,10063.0
1148,Jamaica,Total Population,Socio-economic indicators,0,-,2021,2973.5
1149,Martinique,Total Population,Socio-economic indicators,0,-,2021,374.7
1150,Mexico,Total Population,Socio-economic indicators,0,-,2021,127719.1
1151,Nicaragua,Total Population,Socio-economic indicators,0,-,2021,6702.4
1152,Panama,Total Population,Socio-economic indicators,0,-,2021,4381.6
1153,Paraguay,Total Population,Socio-economic indicators,0,-,2021,7219.6
1154,Peru,Total Population,Socio-economic indicators,0,-,2021,33325.4
1155,Puerto Rico,Total Population,Socio-economic indicators,0,-,2021,2828.2
1156,Sint Maarten,Total Population,Socio-economic indicators,0,-,2021,43.4
1157,St Kitts and Nevis,Total Population,Socio-economic indicators,0,-,2021,53.5
1158,St Lucia,Total Population,Socio-economic indicators,0,-,2021,184.4
1159,St Vincent and the Grenadines,Total Population,Socio-economic indicators,0,-,2021,111.3
1160,Suriname,Total Population,Socio-economic indicators,0,-,2021,591.8
1161,Trinidad and Tobago,Total Population,Socio-economic indicators,0,-,2021,1403.4
1162,Uruguay,Total Population,Socio-economic indicators,0,-,2021,3436.6
1163,US Virgin Islands,Total Population,Socio-economic indicators,0,-,2021,104.2
1164,Venezuela,Total Population,Socio-economic indicators,0,-,2021,28704.9
1165,Algeria,Total Population,Socio-economic indicators,0,-,2021,44616.6
1166,Angola,Total Population,Socio-economic indicators,0,-,2021,33933.6
1167,Bahrain,Total Population,Socio-economic indicators,0,-,2021,1468.5
1168,Benin,Total Population,Socio-economic indicators,0,-,2021,12451.0
1169,Botswana,Total Population,Socio-economic indicators,0,-,2021,2397.2
1170,Burkina Faso,Total Population,Socio-economic indicators,0,-,2021,21497.1
1171,Burundi,Total Population,Socio-economic indicators,0,-,2021,12255.4
1172,Cabo Verde,Total Population,Socio-economic indicators,0,-,2021,561.9
1173,Cameroon,Total Population,Socio-economic indicators,0,-,2021,27217.1
1174,Central African Republic,Total Population,Socio-economic indicators,0,-,2021,4920.0
1175,Chad,Total Population,Socio-economic indicators,0,-,2021,16915.0
1176,Comoros,Total Population,Socio-economic indicators,0,-,2021,888.5
1177,"Congo, Democratic Republic",Total Population,Socio-economic indicators,0,-,2021,92378.0
1178,Congo-Brazzaville,Total Population,Socio-economic indicators,0,-,2021,5657.0
1179,Côte d'Ivoire,Total Population,Socio-economic indicators,0,-,2021,27053.6
1180,Djibouti,Total Population,Socio-economic indicators,0,-,2021,1002.2
1181,Egypt,Total Population,Socio-economic indicators,0,-,2021,101478.6
1182,Equatorial Guinea,Total Population,Socio-economic indicators,0,-,2021,1449.9
1183,Eritrea,Total Population,Socio-economic indicators,0,-,2021,3601.5
1184,Eswatini,Total Population,Socio-economic indicators,0,-,2021,1172.4
1185,Ethiopia,Total Population,Socio-economic indicators,0,-,2021,117876.2
1186,Gabon,Total Population,Socio-economic indicators,0,-,2021,2278.8
1187,Gambia,Total Population,Socio-economic indicators,0,-,2021,2486.9
1188,Ghana,Total Population,Socio-economic indicators,0,-,2021,31732.1
1189,Guinea,Total Population,Socio-economic indicators,0,-,2021,13497.2
1190,Guinea-Bissau,Total Population,Socio-economic indicators,0,-,2021,2015.5
1191,Iran,Total Population,Socio-economic indicators,0,-,2021,84131.6
1192,Iraq,Total Population,Socio-economic indicators,0,-,2021,41179.4
1193,Israel,Total Population,Socio-economic indicators,0,-,2021,9368.5
1194,Jordan,Total Population,Socio-economic indicators,0,-,2021,10320.4
1195,Kenya,Total Population,Socio-economic indicators,0,-,2021,54985.7
1196,Kuwait,Total Population,Socio-economic indicators,0,-,2021,4367.3
1197,Lebanon,Total Population,Socio-economic indicators,0,-,2021,6769.2
1198,Lesotho,Total Population,Socio-economic indicators,0,-,2021,2159.1
1199,Liberia,Total Population,Socio-economic indicators,0,-,2021,5180.2
1200,Libya,Total Population,Socio-economic indicators,0,-,2021,6958.5
1201,Madagascar,Total Population,Socio-economic indicators,0,-,2021,28427.3
1202,Malawi,Total Population,Socio-economic indicators,0,-,2021,19647.7
1203,Mali,Total Population,Socio-economic indicators,0,-,2021,20855.7
1204,Mauritania,Total Population,Socio-economic indicators,0,-,2021,4775.1
1205,Mauritius,Total Population,Socio-economic indicators,0,-,2021,1273.4
1206,Morocco,Total Population,Socio-economic indicators,0,-,2021,37344.8
1207,Mozambique,Total Population,Socio-economic indicators,0,-,2021,32163.0
1208,Namibia,Total Population,Socio-economic indicators,0,-,2021,2587.3
1209,Niger,Total Population,Socio-economic indicators,0,-,2021,25130.8
1210,Nigeria,Total Population,Socio-economic indicators,0,-,2021,211400.7
1211,Oman,Total Population,Socio-economic indicators,0,-,2021,4455.5
1212,Qatar,Total Population,Socio-economic indicators,0,-,2021,2690.3
1213,Réunion,Total Population,Socio-economic indicators,0,-,2021,901.7
1214,Rwanda,Total Population,Socio-economic indicators,0,-,2021,13276.5
1215,Sao Tomé e Príncipe,Total Population,Socio-economic indicators,0,-,2021,223.4
1216,Saudi Arabia,Total Population,Socio-economic indicators,0,-,2021,33159.5
1217,Senegal,Total Population,Socio-economic indicators,0,-,2021,17196.3
1218,Seychelles,Total Population,Socio-economic indicators,0,-,2021,98.9
1219,Sierra Leone,Total Population,Socio-economic indicators,0,-,2021,8141.3
1220,Somalia,Total Population,Socio-economic indicators,0,-,2021,16359.5
1221,South Africa,Total Population,Socio-economic indicators,0,-,2021,59961.4
1222,South Sudan,Total Population,Socio-economic indicators,0,-,2021,11381.4
1223,Sudan,Total Population,Socio-economic indicators,0,-,2021,44909.4
1224,Syria,Total Population,Socio-economic indicators,0,-,2021,18275.7
1225,Tanzania,Total Population,Socio-economic indicators,0,-,2021,61498.4
1226,Togo,Total Population,Socio-economic indicators,0,-,2021,8478.2
1227,Tunisia,Total Population,Socio-economic indicators,0,-,2021,11931.5
1228,Uganda,Total Population,Socio-economic indicators,0,-,2021,47123.5
1229,United Arab Emirates,Total Population,Socio-economic indicators,0,-,2021,9335.4
1230,Yemen,Total Population,Socio-economic indicators,0,-,2021,30490.6
1231,Zambia,Total Population,Socio-economic indicators,0,-,2021,18920.7
1232,Zimbabwe,Total Population,Socio-economic indicators,0,-,2021,15092.2
1233,Canada,Total Population,Socio-economic indicators,0,-,2021,38213.7
1234,USA,Total Population,Socio-economic indicators,0,-,2021,332385.4
1235,Andorra,Total Population,Socio-economic indicators,0,-,2021,77.4
1236,Austria,Total Population,Socio-economic indicators,0,-,2021,8932.7
1237,Belgium,Total Population,Socio-economic indicators,0,-,2021,11521.2
1238,Cyprus,Total Population,Socio-economic indicators,0,-,2021,1215.6
1239,Denmark,Total Population,Socio-economic indicators,0,-,2021,5840.0
1240,Finland,Total Population,Socio-economic indicators,0,-,2021,5533.8
1241,France,Total Population,Socio-economic indicators,0,-,2021,65235.8
1242,Germany,Total Population,Socio-economic indicators,0,-,2021,83188.6
1243,Gibraltar,Total Population,Socio-economic indicators,0,-,2021,33.7
1244,Greece,Total Population,Socio-economic indicators,0,-,2021,10686.9
1245,Iceland,Total Population,Socio-economic indicators,0,-,2021,343.4
1246,Ireland,Total Population,Socio-economic indicators,0,-,2021,5008.6
1247,Italy,Total Population,Socio-economic indicators,0,-,2021,59257.6
1248,Liechtenstein,Total Population,Socio-economic indicators,0,-,2021,39.1
1249,Luxembourg,Total Population,Socio-economic indicators,0,-,2021,634.8
1250,Malta,Total Population,Socio-economic indicators,0,-,2021,442.8
1251,Monaco,Total Population,Socio-economic indicators,0,-,2021,39.5
1252,Netherlands,Total Population,Socio-economic indicators,0,-,2021,17475.4
1253,Norway,Total Population,Socio-economic indicators,0,-,2021,5391.4
1254,Portugal,Total Population,Socio-economic indicators,0,-,2021,10298.3
1255,Spain,Total Population,Socio-economic indicators,0,-,2021,47370.5
1256,Sweden,Total Population,Socio-economic indicators,0,-,2021,10379.3
1257,Switzerland,Total Population,Socio-economic indicators,0,-,2021,8667.1
1258,Turkey,Total Population,Socio-economic indicators,0,-,2021,83614.4
1259,United Kingdom,Total Population,Socio-economic indicators,0,-,2021,67130.5
1260,Afghanistan,Total Population,Socio-economic indicators,0,-,2022,40754.4
1261,American Samoa,Total Population,Socio-economic indicators,0,-,2022,55.0
1262,Armenia,Total Population,Socio-economic indicators,0,-,2022,2972.0
1263,Azerbaijan,Total Population,Socio-economic indicators,0,-,2022,10171.3
1264,Bangladesh,Total Population,Socio-economic indicators,0,-,2022,167885.7
1265,Bhutan,Total Population,Socio-economic indicators,0,-,2022,787.9
1266,Brunei Darussalam,Total Population,Socio-economic indicators,0,-,2022,445.4
1267,Cambodia,Total Population,Socio-economic indicators,0,-,2022,17168.6
1268,China,Total Population,Socio-economic indicators,0,-,2022,1412896.9
1269,Fiji,Total Population,Socio-economic indicators,0,-,2022,909.5
1270,French Polynesia,Total Population,Socio-economic indicators,0,-,2022,284.2
